322.628 356.959
395.426 381.860
234.102 451.860
465.107 379.814
498.557 467.380
284.249 438.079
358.932 428.177
259.013 246.535
449.419 365.357
360.954 394.248
566.174 552.802
295.810 403.239
346.281 315.203
289.347 276.433
382.531 472.077
355.853 459.138
499.340 427.467
307.647 372.740
226.640 446.691
231.166 380.369
617.065 305.376
448.199 333.669
383.678 291.729
493.476 410.398
284.940 330.962
254.594 366.809
652.396 713.900
488.239 414.613
345.722 350.549
558.948 380.525
439.611 231.703
305.789 251.302
475.300 323.347
309.903 472.467
254.352 379.969
456.102 759.915
353.037 644.395
307.652 655.321
227.870 377.956
521.075 394.580
328.002 651.239
468.785 372.975
302.649 536.477
494.566 445.137
436.301 270.957
373.462 431.409
215.637 374.588
285.354 426.824
345.927 325.170
363.817 407.242
351.341 369.516
318.178 245.191
295.016 372.457
304.920 255.386
466.082 376.036
296.009 347.416
228.419 386.577
454.909 580.760
450.951 485.702
275.816 601.649
417.325 357.536
210.740 366.381
377.637 342.009
264.640 387.106
223.909 501.169
450.389 437.670
350.744 432.992
381.548 544.435
463.130 362.623
406.688 298.090
455.666 420.667
416.910 538.655
331.528 461.230
246.548 333.076
500.914 401.017
291.156 465.993
268.405 252.359
460.759 455.682
239.667 423.825
270.557 323.666
456.355 423.689
392.788 422.292
685.945 253.933
495.279 415.327
292.071 627.078
286.925 227.445
381.814 679.162
652.736 200.546
384.740 407.524
313.346 391.573
352.791 474.517
389.034 367.148
314.502 465.850
445.324 521.080
282.340 419.334
227.256 446.671
362.149 422.760
274.772 557.829
325.109 386.306
421.729 348.731
291.458 256.472
571.443 334.304
334.902 328.265
516.723 420.264
402.815 488.333
273.120 594.395
336.627 376.694
235.202 476.478
527.804 410.892
327.719 413.213
416.476 453.184
293.341 555.433
332.351 238.543
243.436 440.739
282.338 351.539
603.747 570.083
418.860 474.394
473.867 439.303
291.902 528.755
467.713 379.582
233.072 347.570
461.675 573.978
467.545 443.935
422.907 494.008
329.582 590.519
343.319 280.900
350.172 545.427
340.542 426.221
381.125 256.124
281.229 288.598
337.698 207.529
365.644 483.234
279.562 430.179
263.021 429.033
331.514 446.131
447.683 349.157
464.164 551.593
322.768 723.599
356.735 338.222
324.820 329.336
487.983 419.602
474.993 303.724
312.541 390.321
729.070 407.071
426.424 518.477
388.427 482.645
407.094 305.668
276.082 329.851
301.730 453.027
362.587 622.446
449.287 475.574
455.566 348.326
413.447 472.760
424.562 257.017
324.975 369.381
479.303 476.580
745.925 335.370
233.710 304.039
488.115 395.132
448.676 295.990
300.311 366.964
734.305 323.270
391.360 422.024
351.959 434.931
340.720 363.065
200.813 404.251
301.525 565.533
329.298 380.900
304.597 382.376
305.972 275.119
355.532 556.758
223.492 520.423
259.314 458.795
444.687 433.608
329.740 387.634
252.963 613.526
506.974 599.754
364.010 420.848
379.617 386.445
383.702 258.806
351.457 302.608
395.578 668.501
354.539 670.227
414.081 508.063
457.656 441.017
269.385 497.134
214.390 495.909
457.345 398.622
463.643 378.429
289.457 418.925
449.198 461.747
252.225 380.680
489.070 395.400
401.780 452.944
226.478 359.426
207.617 376.462
418.150 313.972
304.021 375.649
329.669 304.578
290.315 282.797
377.129 570.970
312.136 416.087
337.929 443.482
264.012 402.675
263.525 277.849
239.240 397.943
306.989 469.089
309.319 402.374
310.675 268.457
305.480 375.994
383.215 452.159
263.395 586.750
498.209 330.844
296.855 302.522
450.890 260.882
571.998 395.589
311.401 555.792
427.268 394.892
362.422 405.295
350.380 433.232
329.179 361.398
298.601 337.328
469.358 435.303
477.284 372.762
381.811 416.006
393.958 260.779
370.135 282.825
320.781 247.230
364.126 376.282
300.844 294.195
764.664 742.000
501.443 641.354
479.726 386.168
252.016 547.266
353.034 598.565
326.726 341.203
469.873 529.824
358.864 471.853
360.930 460.641
393.166 398.823
243.354 557.078
474.857 313.833
418.369 515.291
378.156 691.535
508.651 477.078
266.055 551.141
334.678 368.377
330.453 236.688
366.033 421.068
480.598 502.560
312.046 353.099
328.919 235.006
489.830 336.176
339.888 449.245
278.984 261.896
502.946 405.108
349.303 589.887
436.175 385.891
391.470 265.397
318.810 333.137
496.296 416.781
418.816 426.757
441.987 390.533
319.174 422.080
290.726 446.745
399.369 532.778
250.044 407.623
521.756 464.774
342.011 409.020
257.831 505.408
483.689 400.039
328.784 377.761
246.335 418.239
345.851 310.722
411.469 516.521
349.385 384.299
257.884 372.006
444.311 450.182
356.560 429.488
404.401 426.625
252.366 525.969
718.725 299.061
441.456 326.109
280.920 524.904
448.740 330.372
409.220 211.260
407.773 348.387
205.402 415.139
455.960 386.916
380.588 372.974
748.492 710.087
637.414 433.003
337.060 312.122
434.904 593.145
293.753 266.241
379.892 258.537
601.587 456.513
383.918 384.900
268.681 468.151
484.558 407.945
423.593 307.675
346.085 431.736
253.931 507.323
496.488 401.125
245.802 342.203
259.125 425.864
396.787 512.712
307.458 393.758
521.927 402.322
409.927 651.341
423.982 467.939
475.510 396.872
425.737 407.016
438.876 302.316
483.423 477.747
436.982 423.168
414.250 418.646
486.122 391.661
429.241 367.874
354.217 388.101
365.757 282.209
352.993 618.048
440.684 317.581
261.022 383.862
301.016 268.094
538.811 445.910
629.659 286.240
489.625 397.357
459.717 392.459
359.321 502.068
253.802 369.785
381.185 386.822
264.047 442.517
255.527 403.798
317.823 284.763
419.171 469.011
297.468 274.864
274.569 495.920
502.002 428.379
431.176 613.669
300.845 404.369
232.866 445.727
574.203 427.210
284.636 311.889
279.569 503.889
238.153 380.082
293.892 399.815
462.479 441.559
428.556 428.684
507.408 387.255
435.184 414.248
366.410 202.355
257.551 662.987
340.438 488.896
335.573 314.750
227.229 377.010
484.992 477.192
468.410 466.060
380.608 279.792
286.114 368.572
685.578 484.359
436.971 298.797
230.260 326.219
486.947 473.565
322.722 514.029
315.304 400.209
302.135 344.328
308.810 413.394
398.666 258.918
407.262 367.841
475.626 270.753
286.262 353.445
355.849 287.682
554.100 619.183
476.035 426.488
468.208 411.933
304.783 452.995
411.580 248.933
357.693 710.858
281.503 385.147
408.382 385.888
280.948 356.733
324.256 359.708
282.496 278.752
284.360 367.794
497.682 611.536
476.104 434.216
232.455 340.718
339.786 416.435
387.959 200.974
243.040 387.782
463.510 389.800
292.111 327.830
404.273 465.644
343.027 446.064
410.043 310.635
286.116 435.230
522.698 367.152
308.483 362.840
284.319 348.537
271.773 350.375
469.817 412.833
298.672 415.773
251.883 373.380
437.061 533.375
356.376 434.564
299.585 382.216
252.806 393.350
272.760 349.747
339.663 669.093
287.754 285.585
353.464 290.323
482.151 399.394
314.565 264.857
554.222 426.822
449.437 280.152
682.220 555.206
408.921 526.705
372.035 469.300
357.198 343.718
264.047 731.420
384.167 317.012
487.347 373.354
620.730 266.844
503.113 406.833
303.122 421.847
510.624 407.933
272.110 558.481
423.455 554.969
492.609 404.953
326.502 524.916
326.725 327.187
584.536 739.184
466.951 529.435
458.860 498.502
416.036 298.509
546.834 615.646
428.498 366.756
349.240 434.200
340.671 334.842
314.941 477.828
286.194 412.809
239.171 310.500
294.759 469.463
274.059 484.806
260.393 454.691
288.815 394.184
447.928 622.884
301.726 329.548
431.322 341.984
334.202 320.523
390.219 505.761
364.757 414.566
264.131 412.888
345.187 316.795
254.198 407.229
461.629 304.842
299.119 376.462
375.451 478.807
338.634 387.848
346.100 441.064
409.628 330.413
399.295 337.636
298.141 405.266
295.704 635.492
297.906 281.173
370.273 553.193
469.909 300.220
462.399 377.014
334.895 483.473
342.975 460.878
259.690 358.883
437.029 435.680
427.622 424.925
289.396 234.624
358.238 210.281
448.050 391.948
311.383 396.976
488.544 417.456
361.789 460.999
326.960 471.095
271.895 401.366
462.218 452.695
427.940 545.466
402.254 447.880
256.271 617.707
338.960 414.326
355.170 330.589
269.838 418.740
385.291 532.417
456.588 421.342
335.897 384.775
215.987 315.281
201.268 321.719
454.533 393.805
507.545 406.016
402.556 462.074
291.702 341.990
287.879 652.901
385.581 517.979
487.734 428.678
437.033 456.801
220.033 312.256
384.725 348.001
438.194 470.020
446.895 461.475
390.599 485.420
331.176 269.303
307.594 496.702
393.961 264.943
354.491 311.406
334.508 296.490
409.089 421.787
381.345 358.760
460.319 474.929
366.503 330.222
368.737 447.457
329.265 376.807
546.586 555.989
344.438 580.591
346.290 238.453
353.160 396.496
213.926 674.451
256.376 575.456
311.031 438.273
380.783 538.458
329.880 369.494
272.466 259.427
454.266 386.158
307.061 397.010
212.919 371.544
459.424 429.554
210.063 506.037
206.603 487.273
551.785 407.343
249.469 292.459
428.792 604.869
472.777 438.556
442.056 480.079
490.125 393.673
463.506 329.458
489.415 426.811
390.711 441.082
406.861 412.864
388.681 298.477
364.208 425.377
222.087 359.119
409.075 333.560
335.098 394.947
455.101 584.937
289.664 439.902
473.230 509.208
447.038 383.860
528.643 207.037
238.999 377.928
470.214 582.260
287.149 440.629
280.189 393.117
207.950 415.115
356.312 662.305
394.536 565.849
239.167 423.734
446.669 479.267
284.493 431.644
498.577 377.963
333.910 561.233
340.208 438.981
445.455 262.722
310.552 362.416
463.611 471.219
490.568 415.588
206.043 365.664
418.511 670.538
369.606 402.042
447.770 640.230
495.235 410.125
349.781 303.484
317.146 211.913
492.761 410.871
368.873 269.854
420.069 323.619
282.262 393.760
284.066 294.291
239.356 457.028
260.176 426.014
227.541 436.502
338.061 267.584
456.940 217.013
446.526 482.498
220.892 386.959
322.121 349.908
300.815 327.169
325.365 696.582
437.999 426.640
445.525 312.770
380.641 417.737
225.458 374.088
445.752 548.001
470.670 295.264
283.577 398.318
446.286 407.234
373.490 432.062
292.935 314.679
386.188 694.918
434.648 296.708
352.306 385.849
447.184 241.343
443.851 696.395
467.444 410.309
220.395 415.084
326.899 516.461
321.752 423.006
288.581 347.215
229.638 406.520
436.483 347.600
474.080 607.523
502.557 398.516
527.903 357.690
535.789 417.896
352.729 431.856
295.061 460.998
302.343 437.807
630.871 373.956
302.463 518.398
371.020 369.187
301.001 450.097
259.291 432.653
307.153 239.368
414.594 391.333
447.241 332.310
308.781 286.213
558.653 783.432
437.689 472.832
315.119 413.700
278.604 451.164
509.043 611.535
472.233 574.102
471.502 539.950
312.533 446.180
272.577 265.755
503.680 406.788
287.889 406.272
305.738 330.879
473.199 399.208
400.185 479.130
207.435 407.438
382.600 516.713
306.802 392.923
315.682 370.925
244.778 377.740
501.134 360.906
359.951 485.783
279.648 683.120
330.141 551.545
475.535 364.702
412.554 451.746
448.468 577.886
530.063 347.539
453.070 429.473
343.201 408.449
282.317 328.152
682.044 418.193
560.458 409.589
243.425 298.376
300.615 409.282
251.585 302.985
470.932 285.899
284.366 319.646
486.349 435.142
225.653 414.794
524.542 591.701
559.999 435.200
457.382 704.445
460.727 489.128
407.250 469.124
371.913 451.459
508.268 733.527
361.592 368.885
352.518 319.713
395.936 212.721
560.789 374.361
453.898 402.861
389.503 444.409
470.178 285.568
227.077 535.994
314.835 406.098
323.666 218.527
356.253 471.753
342.255 458.815
344.195 394.298
503.296 414.702
491.475 385.919
356.191 337.216
322.698 320.960
607.750 792.610
499.217 439.011
374.646 429.419
343.677 305.487
323.491 331.543
763.732 749.809
568.210 424.578
385.958 390.602
381.328 619.812
457.246 467.382
334.705 568.829
334.032 345.539
331.745 430.993
251.268 333.583
274.898 581.662
416.621 290.414
627.188 414.352
299.757 400.208
304.437 392.684
421.881 474.297
373.205 423.224
342.265 459.872
494.698 435.657
252.841 372.423
496.932 410.474
351.657 303.280
380.737 380.331
280.463 264.409
250.620 454.279
389.434 434.995
507.739 217.114
506.923 410.999
324.888 431.946
352.398 230.934
328.108 333.270
509.770 431.974
503.804 434.989
312.149 390.257
277.485 246.843
471.265 448.241
445.112 434.941
