       50400.000     0.068065600     0.015823000
       50720.000     0.042023900     0.013677400
       51040.000     0.027440600     0.011109200
       51360.000     0.030565600     0.011540300
       51680.000     0.021190600     0.010192300
       52000.000     0.042570400     0.016829000
       54240.000     0.036333800     0.015664400
       54560.000     0.033690600     0.011956000
       54880.000     0.058690600     0.014868400
       55200.000     0.030565600     0.011540300
       55520.000     0.061815600     0.015193300
       55840.000     0.058690600     0.014868400
       56160.000     0.071190600     0.016128600
       56480.000     0.052440600     0.014941200
       56800.000     0.086815600     0.017577300
       57120.000     0.080565600     0.017012600
       57440.000     0.074315600     0.016428600
       57760.000     0.051890600     0.018844600
       60320.000     0.014940600    0.0091843100
       60640.000     0.018065600    0.0097014000
       60960.000     0.030565600     0.011540300
       61280.000     0.039940600     0.012746600
       61600.000     0.027440600     0.011109200
       61920.000     0.033690600     0.011956000
       62240.000     0.017718300     0.010133000
       62560.000     0.046190600     0.013491000
       62880.000     0.033690600     0.011956000
       63200.000     0.071190600     0.016128600
       63520.000     0.091324300     0.024026300
       65760.000     0.048081500     0.015217900
       66080.000     0.036815600     0.012357600
       66400.000     0.049315600     0.013848200
       67360.000     0.033690600     0.011956000
       67680.000     0.052440600     0.014196400
       68000.000     0.024662800     0.011260100
       68320.000     0.036815600     0.012357600
       68640.000     0.036815600     0.012357600
       68960.000     0.021190600     0.010192300
       69280.000     0.030479900     0.013741600
       70880.000     0.020806000     0.014027200
       71200.000     0.046190600     0.013491000
       71520.000     0.055565600     0.014536300
       71840.000     0.080565600     0.017012600
       72160.000     0.052440600     0.014196400
       72480.000     0.043065600     0.013124100
       72800.000     0.073290500     0.016535600
       73120.000     0.055565600     0.014536300
       73440.000     0.036815600     0.012357600
       73760.000     0.045496100     0.014111300
       74080.000     0.033690600     0.011956000
       74400.000     0.043065600     0.013124100
       74720.000     0.014940600    0.0091843100
       75040.000     0.021471200     0.012175900
       76960.000    0.0058657000    0.0075464200
       77280.000     0.033690600     0.011956000
       77600.000     0.036815600     0.012357600
       78560.000     0.024315600     0.010660600
       78880.000     0.024535100     0.010725000
       79200.000     0.033690600     0.011956000
       79520.000     0.014246100    0.0095195000
       79840.000     0.024315600     0.010660600
       80160.000     0.043065600     0.013124100
       80480.000     0.027440600     0.011109200
       80800.000     0.021471200     0.012175900
       82400.000     0.039325200     0.017637500
       82720.000    0.0086905600    0.0080511000
       83040.000     0.036815600     0.012357600
       83360.000     0.030565600     0.011540300
       83680.000     0.021435800     0.011411400
       84640.000     0.036453300     0.013657000
       84960.000     0.024315600     0.010660600
       85280.000     0.014246100    0.0095195000
       85600.000     0.024315600     0.010660600
       85920.000     0.014940600    0.0091843100
       86240.000     0.014940600    0.0091843100
       86560.000    0.0079580600    0.0093479500
       88160.000     0.039325200     0.017637500
       88480.000     0.033690600     0.011956000
       88800.000     0.033690600     0.011956000
       89120.000     0.064940600     0.015511300
       89440.000     0.071190600     0.016128600
       90720.000     0.089940600     0.017852900
       91040.000      0.10452400     0.020101900
       91360.000     0.089940600     0.017852900
       91680.000     0.096190600     0.018391800
       92000.000      0.10244100     0.018915300
       92320.000      0.11155900     0.023538100
       93920.000      0.10105600     0.026308800
       94240.000     0.089940600     0.017852900
       94560.000      0.10244100     0.018915300
       94880.000      0.14931600     0.022456000
       95200.000      0.11806600     0.020164800
       95520.000      0.16316500     0.026233500
       96800.000     0.093391100     0.019051500
       97120.000     0.093065600     0.018124400
       97440.000      0.13369100     0.021341200
       99680.000     0.014632900     0.012595800
       100000.00     0.049694800     0.013933800
       100320.00     0.043065600     0.013124100
       100640.00     0.043065600     0.013124100
       100960.00     0.077440600     0.016723200
       101280.00     0.055565600     0.014536300
       102560.00     0.083046000     0.018091100
       102880.00     0.089940600     0.017852900
       105440.00     0.031179000     0.014792000
       105760.00     0.036815600     0.012357600
       106080.00     0.033690600     0.011956000
       106400.00     0.036815600     0.012357600
       106720.00     0.043065600     0.013124100
       107040.00     0.046190600     0.013491000
       107360.00     0.058690600     0.014868400
       107680.00     0.046190600     0.013491000
       108000.00     0.087422900     0.017685300
       108320.00     0.065804300     0.016365600
       108640.00     0.089940600     0.017852900
       111200.00     0.082727100     0.022011900
       111520.00      0.11494100     0.019921100
       111840.00      0.10556600     0.019171700
       112160.00      0.10869100     0.019424700
       112480.00      0.14089900     0.021931300
       112800.00      0.13369100     0.021341200
       113120.00      0.11494100     0.019921100
       113440.00      0.18994100     0.025124200
       113760.00      0.17049600     0.025162600
       114080.00      0.16806600     0.023724800
       114400.00      0.20556600     0.026077900
       116960.00     0.077572300     0.021399800
       117280.00      0.11806600     0.020164800
       117600.00      0.11806600     0.020164800
       117920.00     0.064794400     0.018879100
       118240.00     0.077928800     0.020339500
       118560.00     0.071190600     0.016128600
       118880.00     0.056381300     0.015445500
       119200.00     0.064940600     0.015511300
       119520.00     0.048968300     0.014532200
       119840.00     0.068065600     0.015823000
       120160.00     0.049315600     0.013848200
       120480.00     0.033690600     0.011956000
       120800.00     0.063622300     0.019849700
       122720.00      0.19097800     0.032288300
       123040.00      0.15869100     0.023099100
       123360.00      0.20556600     0.026077900
       123680.00      0.23056600     0.027535100
       124000.00      0.16764900     0.027214800
       124320.00      0.15663300     0.029124600
       124640.00      0.18651300     0.026156000
       124960.00      0.21259300     0.028616800
       125280.00      0.32327400     0.034112100
       125600.00      0.31494100     0.031966400
       125920.00      0.23994100     0.028062000
       126240.00      0.14306600     0.022016900
       126560.00      0.25244100     0.028749600
       126880.00      0.23087700     0.033189100
       128800.00      0.21494100     0.026633700
       129120.00      0.24619100     0.028407900
       129440.00      0.22431600     0.027178100
       129760.00      0.17119100     0.023929700
       130080.00      0.11839600     0.023585100
       130400.00      0.18223200     0.025591500
       130720.00      0.17744100     0.024334400
       131040.00      0.17894000     0.027393600
       131360.00      0.11181600     0.019674500
       131680.00      0.14931600     0.022456000
       132000.00      0.19619100     0.025510000
       132320.00      0.19306600     0.025317800
       132640.00      0.22867200     0.032887200
       134560.00      0.14885900     0.024944000
       134880.00      0.15244100     0.022672400
       135200.00      0.18994100     0.025124200
       135520.00      0.22119100     0.026997800
       135840.00      0.20244100     0.025889900
       136160.00      0.18578000     0.027272500
       136480.00      0.16319700     0.026850300
       136800.00      0.20869100     0.027672600
       137120.00      0.20211200     0.028462100
       137440.00      0.18681600     0.024929100
       137760.00      0.21806600     0.026816400
       138080.00      0.15869100     0.023099100
       138400.00      0.10255000     0.022659700
       140640.00      0.34931600     0.033604700
       140960.00      0.35244100     0.033749700
       141280.00      0.43056600     0.037191100
       141600.00      0.29931600     0.031193300
       141920.00      0.29931600     0.031193300
       142240.00      0.34619100     0.033459000
       142560.00      0.36146800     0.036003500
       142880.00      0.25556600     0.028918900
       143200.00      0.21494100     0.026633700
       143520.00      0.13994100     0.021794000
       143840.00      0.16806600     0.023724800
       144160.00      0.20164600     0.030981100
       146400.00      0.11397500     0.022067900
       146720.00     0.083690600     0.017297300
       147040.00      0.11494100     0.019921100
       147360.00      0.11494100     0.019921100
       147680.00     0.086815600     0.017577300
       148000.00     0.089940600     0.017852900
       148320.00     0.069801700     0.016838100
       148640.00     0.052440600     0.014196400
       148960.00     0.046190600     0.013491000
       149280.00     0.043065600     0.013124100
       149600.00     0.043065600     0.013124100
       149920.00     0.084532500     0.020791900
       151840.00      0.13477100     0.022486700
       152160.00     0.093712100     0.018235800
       152480.00      0.10373600     0.019965800
       152800.00      0.12825700     0.027240700
       153440.00     0.073025300     0.022345100
